Date-Time-Start; Date-Time-End; Gebäude 255 Pumpe 3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-06-15 21:00:00; 2016-06-15 21:15:00; 6.464000; 6.464000; 14767.323800; 14767.323800; 0
2016-06-15 21:15:00; 2016-06-15 21:30:00; 6.720000; 6.720000; 14767.344000; 14767.344000; 0
2016-06-15 21:30:00; 2016-06-15 21:45:00; 6.656000; 6.656000; 14767.365000; 14767.365000; 0
2016-06-15 21:45:00; 2016-06-15 22:00:00; 6.912000; 6.912000; 14767.385800; 14767.385800; 0
2016-06-15 22:00:00; 2016-06-15 22:15:00; 6.592000; 6.592000; 14767.407400; 14767.407400; 0
2016-06-15 22:15:00; 2016-06-15 22:30:00; 7.040000; 7.040000; 14767.428000; 14767.428000; 0
2016-06-15 22:30:00; 2016-06-15 22:45:00; 6.976000; 6.976000; 14767.450000; 14767.450000; 0
2016-06-15 22:45:00; 2016-06-15 23:00:00; 6.976000; 6.976000; 14767.471800; 14767.471800; 0
2016-06-15 23:00:00; 2016-06-15 23:15:00; 7.040000; 7.040000; 14767.493600; 14767.493600; 0
2016-06-15 23:15:00; 2016-06-15 23:30:00; 6.784000; 6.784000; 14767.515600; 14767.515600; 0
2016-06-15 23:30:00; 2016-06-15 23:45:00; 6.912000; 6.912000; 14767.536800; 14767.536800; 0
2016-06-15 23:45:00; 2016-06-16 00:00:00; 6.784000; 6.784000; 14767.558400; 14767.558400; 0
2016-06-16 00:00:00; 2016-06-16 00:15:00; 6.720000; 6.720000; 14767.579600; 14767.579600; 0
2016-06-16 00:15:00; 2016-06-16 00:30:00; 7.168000; 7.168000; 14767.600600; 14767.600600; 0
2016-06-16 00:30:00; 2016-06-16 00:45:00; 6.848000; 6.848000; 14767.623000; 14767.623000; 0
2016-06-16 00:45:00; 2016-06-16 01:00:00; 7.040000; 7.040000; 14767.644400; 14767.644400; 0
2016-06-16 01:00:00; 2016-06-16 01:15:00; 7.104000; 7.104000; 14767.666400; 14767.666400; 0
2016-06-16 01:15:00; 2016-06-16 01:30:00; 6.912000; 6.912000; 14767.688600; 14767.688600; 0
2016-06-16 01:30:00; 2016-06-16 01:45:00; 7.040000; 7.040000; 14767.710200; 14767.710200; 0
2016-06-16 01:45:00; 2016-06-16 02:00:00; 6.976000; 6.976000; 14767.732200; 14767.732200; 0
2016-06-16 02:00:00; 2016-06-16 02:15:00; 6.976000; 6.976000; 14767.754000; 14767.754000; 0
2016-06-16 02:15:00; 2016-06-16 02:30:00; 6.976000; 6.976000; 14767.775800; 14767.775800; 0
2016-06-16 02:30:00; 2016-06-16 02:45:00; 6.976000; 6.976000; 14767.797600; 14767.797600; 0
2016-06-16 02:45:00; 2016-06-16 03:00:00; 6.784000; 6.784000; 14767.819400; 14767.819400; 0
2016-06-16 03:00:00; 2016-06-16 03:15:00; 7.168000; 7.168000; 14767.840600; 14767.840600; 0
2016-06-16 03:15:00; 2016-06-16 03:30:00; 6.784000; 6.784000; 14767.863000; 14767.863000; 0
2016-06-16 03:30:00; 2016-06-16 03:45:00; 7.232000; 7.232000; 14767.884200; 14767.884200; 0
2016-06-16 03:45:00; 2016-06-16 04:00:00; 7.168000; 7.168000; 14767.906800; 14767.906800; 0
2016-06-16 04:00:00; 2016-06-16 04:15:00; 6.848000; 6.848000; 14767.929200; 14767.929200; 0
2016-06-16 04:15:00; 2016-06-16 04:30:00; 7.040000; 7.040000; 14767.950600; 14767.950600; 0
2016-06-16 04:30:00; 2016-06-16 04:45:00; 7.232000; 7.232000; 14767.972600; 14767.972600; 0
2016-06-16 04:45:00; 2016-06-16 05:00:00; 6.976000; 6.976000; 14767.995200; 14767.995200; 0
2016-06-16 05:00:00; 2016-06-16 05:15:00; 7.104000; 7.104000; 14768.017000; 14768.017000; 0
2016-06-16 05:15:00; 2016-06-16 05:30:00; 7.296000; 7.296000; 14768.039200; 14768.039200; 0
2016-06-16 05:30:00; 2016-06-16 05:45:00; 7.040000; 7.040000; 14768.062000; 14768.062000; 0
2016-06-16 05:45:00; 2016-06-16 06:00:00; 7.296000; 7.296000; 14768.084000; 14768.084000; 0
2016-06-16 06:00:00; 2016-06-16 06:15:00; 7.744000; 7.744000; 14768.106800; 14768.106800; 0
2016-06-16 06:15:00; 2016-06-16 06:30:00; 7.936000; 7.936000; 14768.131000; 14768.131000; 0
2016-06-16 06:30:00; 2016-06-16 06:45:00; 7.616000; 7.616000; 14768.155800; 14768.155800; 0
2016-06-16 06:45:00; 2016-06-16 07:00:00; 7.552000; 7.552000; 14768.179600; 14768.179600; 0
2016-06-16 07:00:00; 2016-06-16 07:15:00; 7.616000; 7.616000; 14768.203200; 14768.203200; 0
2016-06-16 07:15:00; 2016-06-16 07:30:00; 7.616000; 7.616000; 14768.227000; 14768.227000; 0
2016-06-16 07:30:00; 2016-06-16 07:45:00; 7.680000; 7.680000; 14768.250800; 14768.250800; 0
2016-06-16 07:45:00; 2016-06-16 08:00:00; 7.872000; 7.872000; 14768.274800; 14768.274800; 0
2016-06-16 08:00:00; 2016-06-16 08:15:00; 7.744000; 7.744000; 14768.299400; 14768.299400; 0
2016-06-16 08:15:00; 2016-06-16 08:30:00; 7.872000; 7.872000; 14768.323600; 14768.323600; 0
2016-06-16 08:30:00; 2016-06-16 08:45:00; 8.192000; 8.192000; 14768.348200; 14768.348200; 0
2016-06-16 08:45:00; 2016-06-16 09:00:00; 8.064000; 8.064000; 14768.373800; 14768.373800; 0
2016-06-16 09:00:00; 2016-06-16 09:15:00; 8.000000; 8.000000; 14768.399000; 14768.399000; 0
2016-06-16 09:15:00; 2016-06-16 09:30:00; 8.064000; 8.064000; 14768.424000; 14768.424000; 0
2016-06-16 09:30:00; 2016-06-16 09:45:00; 8.064000; 8.064000; 14768.449200; 14768.449200; 0
2016-06-16 09:45:00; 2016-06-16 10:00:00; 7.616000; 7.616000; 14768.474400; 14768.474400; 0
2016-06-16 10:00:00; 2016-06-16 10:15:00; 7.680000; 7.680000; 14768.498200; 14768.498200; 0
2016-06-16 10:15:00; 2016-06-16 10:30:00; 7.680000; 7.680000; 14768.522200; 14768.522200; 0
2016-06-16 10:30:00; 2016-06-16 10:45:00; 7.616000; 7.616000; 14768.546200; 14768.546200; 0
2016-06-16 10:45:00; 2016-06-16 11:00:00; 7.552000; 7.552000; 14768.570000; 14768.570000; 0
2016-06-16 11:00:00; 2016-06-16 11:15:00; 8.704000; 8.704000; 14768.593600; 14768.593600; 0
2016-06-16 11:15:00; 2016-06-16 11:30:00; 6.976000; 6.976000; 14768.620800; 14768.620800; 0
2016-06-16 11:30:00; 2016-06-16 11:45:00; 7.488000; 7.488000; 14768.642600; 14768.642600; 0
2016-06-16 11:45:00; 2016-06-16 12:00:00; 7.424000; 7.424000; 14768.666000; 14768.666000; 0
2016-06-16 12:00:00; 2016-06-16 12:15:00; 7.168000; 7.168000; 14768.689200; 14768.689200; 0
2016-06-16 12:15:00; 2016-06-16 12:30:00; 7.296000; 7.296000; 14768.711600; 14768.711600; 0
2016-06-16 12:30:00; 2016-06-16 12:45:00; 7.104000; 7.104000; 14768.734400; 14768.734400; 0
2016-06-16 12:45:00; 2016-06-16 13:00:00; 6.912000; 6.912000; 14768.756600; 14768.756600; 0
2016-06-16 13:00:00; 2016-06-16 13:15:00; 7.360000; 7.360000; 14768.778200; 14768.778200; 0
2016-06-16 13:15:00; 2016-06-16 13:30:00; 7.168000; 7.168000; 14768.801200; 14768.801200; 0
2016-06-16 13:30:00; 2016-06-16 13:45:00; 5.120000; 5.120000; 14768.823600; 14768.823600; 0
2016-06-16 13:45:00; 2016-06-16 14:00:00; 6.976000; 6.976000; 14768.839600; 14768.839600; 0
2016-06-16 14:00:00; 2016-06-16 14:15:00; 7.488000; 7.488000; 14768.861400; 14768.861400; 0
2016-06-16 14:15:00; 2016-06-16 14:30:00; 7.424000; 7.424000; 14768.884800; 14768.884800; 0
2016-06-16 14:30:00; 2016-06-16 14:45:00; 7.232000; 7.232000; 14768.908000; 14768.908000; 0
2016-06-16 14:45:00; 2016-06-16 15:00:00; 4.416000; 4.416000; 14768.930600; 14768.930600; 0
2016-06-16 15:00:00; 2016-06-16 15:15:00; 4.736000; 4.736000; 14768.944400; 14768.944400; 0
2016-06-16 15:15:00; 2016-06-16 15:30:00; 4.992000; 4.992000; 14768.959200; 14768.959200; 0
2016-06-16 15:30:00; 2016-06-16 15:45:00; 4.544000; 4.544000; 14768.974800; 14768.974800; 0
2016-06-16 15:45:00; 2016-06-16 16:00:00; 4.672000; 4.672000; 14768.989000; 14768.989000; 0
2016-06-16 16:00:00; 2016-06-16 16:15:00; 4.736000; 4.736000; 14769.003600; 14769.003600; 0
2016-06-16 16:15:00; 2016-06-16 16:30:00; 4.160000; 4.160000; 14769.018400; 14769.018400; 0
2016-06-16 16:30:00; 2016-06-16 16:45:00; 4.288000; 4.288000; 14769.031400; 14769.031400; 0
2016-06-16 16:45:00; 2016-06-16 17:00:00; 4.160000; 4.160000; 14769.044800; 14769.044800; 0
2016-06-16 17:00:00; 2016-06-16 17:15:00; 4.160000; 4.160000; 14769.057800; 14769.057800; 0
2016-06-16 17:15:00; 2016-06-16 17:30:00; 4.608000; 4.608000; 14769.070800; 14769.070800; 0
2016-06-16 17:30:00; 2016-06-16 17:45:00; 4.352000; 4.352000; 14769.085200; 14769.085200; 0
2016-06-16 17:45:00; 2016-06-16 18:00:00; 4.480000; 4.480000; 14769.098800; 14769.098800; 0
2016-06-16 18:00:00; 2016-06-16 18:15:00; 4.032000; 4.032000; 14769.112800; 14769.112800; 0
2016-06-16 18:15:00; 2016-06-16 18:30:00; 4.288000; 4.288000; 14769.125400; 14769.125400; 0
2016-06-16 18:30:00; 2016-06-16 18:45:00; 4.480000; 4.480000; 14769.138800; 14769.138800; 0
2016-06-16 18:45:00; 2016-06-16 19:00:00; 4.032000; 4.032000; 14769.152800; 14769.152800; 0
2016-06-16 19:00:00; 2016-06-16 19:15:00; 4.224000; 4.224000; 14769.165400; 14769.165400; 0
2016-06-16 19:15:00; 2016-06-16 19:30:00; 3.904000; 3.904000; 14769.178600; 14769.178600; 0
2016-06-16 19:30:00; 2016-06-16 19:45:00; 4.160000; 4.160000; 14769.190800; 14769.190800; 0
2016-06-16 19:45:00; 2016-06-16 20:00:00; 4.288000; 4.288000; 14769.203800; 14769.203800; 0
2016-06-16 20:00:00; 2016-06-16 20:15:00; 4.096000; 4.096000; 14769.217200; 14769.217200; 0
2016-06-16 20:15:00; 2016-06-16 20:30:00; 4.416000; 4.416000; 14769.230000; 14769.230000; 0
2016-06-16 20:30:00; 2016-06-16 20:45:00; 3.968000; 3.968000; 14769.243800; 14769.243800; 0
2016-06-16 20:45:00; 2016-06-16 21:00:00; 4.160000; 4.160000; 14769.256200; 14769.256200; 0
2016-06-16 21:00:00; 2016-06-16 21:15:00; 4.224000; 4.224000; 14769.269200; 14769.269200; 0
2016-06-16 21:15:00; 2016-06-16 21:30:00; 4.096000; 4.096000; 14769.282400; 14769.282400; 0
2016-06-16 21:30:00; 2016-06-16 21:45:00; 6.144000; 6.144000; 14769.295200; 14769.295200; 0
2016-06-16 21:45:00; 2016-06-16 22:00:00; 6.848000; 6.848000; 14769.314400; 14769.314400; 0
2016-06-16 22:00:00; 2016-06-16 22:15:00; 6.912000; 6.912000; 14769.335800; 14769.335800; 0
2016-06-16 22:15:00; 2016-06-16 22:30:00; 6.848000; 6.848000; 14769.357400; 14769.357400; 0
2016-06-16 22:30:00; 2016-06-16 22:45:00; 6.656000; 6.656000; 14769.378800; 14769.378800; 0
2016-06-16 22:45:00; 2016-06-16 23:00:00; 6.912000; 6.912000; 14769.399600; 14769.399600; 0
2016-06-16 23:00:00; 2016-06-16 23:15:00; 6.592000; 6.592000; 14769.421200; 14769.421200; 0
2016-06-16 23:15:00; 2016-06-16 23:30:00; 6.720000; 6.720000; 14769.441800; 14769.441800; 0
2016-06-16 23:30:00; 2016-06-16 23:45:00; 6.528000; 6.528000; 14769.462800; 14769.462800; 0
2016-06-16 23:45:00; 2016-06-17 00:00:00; 6.464000; 6.464000; 14769.483200; 14769.483200; 0
2016-06-17 00:00:00; 2016-06-17 00:15:00; 6.784000; 6.784000; 14769.503400; 14769.503400; 0
2016-06-17 00:15:00; 2016-06-17 00:30:00; 6.400000; 6.400000; 14769.524600; 14769.524600; 0
2016-06-17 00:30:00; 2016-06-17 00:45:00; 6.592000; 6.592000; 14769.544600; 14769.544600; 0
2016-06-17 00:45:00; 2016-06-17 01:00:00; 6.528000; 6.528000; 14769.565200; 14769.565200; 0
2016-06-17 01:00:00; 2016-06-17 01:15:00; 6.400000; 6.400000; 14769.585600; 14769.585600; 0
2016-06-17 01:15:00; 2016-06-17 01:30:00; 6.592000; 6.592000; 14769.605600; 14769.605600; 0
2016-06-17 01:30:00; 2016-06-17 01:45:00; 6.464000; 6.464000; 14769.626200; 14769.626200; 0
2016-06-17 01:45:00; 2016-06-17 02:00:00; 6.592000; 6.592000; 14769.646400; 14769.646400; 0
2016-06-17 02:00:00; 2016-06-17 02:15:00; 6.528000; 6.528000; 14769.667000; 14769.667000; 0
2016-06-17 02:15:00; 2016-06-17 02:30:00; 6.464000; 6.464000; 14769.687400; 14769.687400; 0
2016-06-17 02:30:00; 2016-06-17 02:45:00; 6.464000; 6.464000; 14769.707600; 14769.707600; 0
2016-06-17 02:45:00; 2016-06-17 03:00:00; 6.464000; 6.464000; 14769.727800; 14769.727800; 0
2016-06-17 03:00:00; 2016-06-17 03:15:00; 6.400000; 6.400000; 14769.748000; 14769.748000; 0
2016-06-17 03:15:00; 2016-06-17 03:30:00; 6.592000; 6.592000; 14769.768000; 14769.768000; 0
2016-06-17 03:30:00; 2016-06-17 03:45:00; 6.336000; 6.336000; 14769.788600; 14769.788600; 0
2016-06-17 03:45:00; 2016-06-17 04:00:00; 6.528000; 6.528000; 14769.808400; 14769.808400; 0
2016-06-17 04:00:00; 2016-06-17 04:15:00; 6.464000; 6.464000; 14769.828800; 14769.828800; 0
2016-06-17 04:15:00; 2016-06-17 04:30:00; 6.592000; 6.592000; 14769.849000; 14769.849000; 0
2016-06-17 04:30:00; 2016-06-17 04:45:00; 6.784000; 6.784000; 14769.869600; 14769.869600; 0
2016-06-17 04:45:00; 2016-06-17 05:00:00; 6.464000; 6.464000; 14769.890800; 14769.890800; 0
2016-06-17 05:00:00; 2016-06-17 05:15:00; 6.592000; 6.592000; 14769.911000; 14769.911000; 0
2016-06-17 05:15:00; 2016-06-17 05:30:00; 6.528000; 6.528000; 14769.931600; 14769.931600; 0
2016-06-17 05:30:00; 2016-06-17 05:45:00; 6.400000; 6.400000; 14769.952000; 14769.952000; 0
2016-06-17 05:45:00; 2016-06-17 06:00:00; 6.592000; 6.592000; 14769.972000; 14769.972000; 0
2016-06-17 06:00:00; 2016-06-17 06:15:00; 6.720000; 6.720000; 14769.992600; 14769.992600; 0
2016-06-17 06:15:00; 2016-06-17 06:30:00; 6.336000; 6.336000; 14770.013600; 14770.013600; 0
2016-06-17 06:30:00; 2016-06-17 06:45:00; 6.720000; 6.720000; 14770.033400; 14770.033400; 0
2016-06-17 06:45:00; 2016-06-17 07:00:00; 7.424000; 7.424000; 14770.054400; 14770.054400; 0
2016-06-17 07:00:00; 2016-06-17 07:15:00; 7.104000; 7.104000; 14770.077600; 14770.077600; 0
2016-06-17 07:15:00; 2016-06-17 07:30:00; 7.488000; 7.488000; 14770.099800; 14770.099800; 0
2016-06-17 07:30:00; 2016-06-17 07:45:00; 7.680000; 7.680000; 14770.123200; 14770.123200; 0
2016-06-17 07:45:00; 2016-06-17 08:00:00; 7.488000; 7.488000; 14770.147200; 14770.147200; 0
2016-06-17 08:00:00; 2016-06-17 08:15:00; 7.808000; 7.808000; 14770.170600; 14770.170600; 0
2016-06-17 08:15:00; 2016-06-17 08:30:00; 7.872000; 7.872000; 14770.195000; 14770.195000; 0
2016-06-17 08:30:00; 2016-06-17 08:45:00; 8.064000; 8.064000; 14770.219600; 14770.219600; 0
2016-06-17 08:45:00; 2016-06-17 09:00:00; 8.640000; 8.640000; 14770.244800; 14770.244800; 0
2016-06-17 09:00:00; 2016-06-17 09:15:00; 8.576000; 8.576000; 14770.271800; 14770.271800; 0
2016-06-17 09:15:00; 2016-06-17 09:30:00; 8.128000; 8.128000; 14770.298600; 14770.298600; 0
2016-06-17 09:30:00; 2016-06-17 09:45:00; 8.128000; 8.128000; 14770.324000; 14770.324000; 0
2016-06-17 09:45:00; 2016-06-17 10:00:00; 5.632000; 5.632000; 14770.349400; 14770.349400; 0
2016-06-17 10:00:00; 2016-06-17 10:15:00; 9.152000; 9.152000; 14770.367000; 14770.367000; 0
2016-06-17 10:15:00; 2016-06-17 10:30:00; 8.256000; 8.256000; 14770.395600; 14770.395600; 0
2016-06-17 10:30:00; 2016-06-17 10:45:00; 7.808000; 7.808000; 14770.421400; 14770.421400; 0
2016-06-17 10:45:00; 2016-06-17 11:00:00; 7.296000; 7.296000; 14770.445800; 14770.445800; 0
2016-06-17 11:00:00; 2016-06-17 11:15:00; 7.296000; 7.296000; 14770.468600; 14770.468600; 0
2016-06-17 11:15:00; 2016-06-17 11:30:00; 7.424000; 7.424000; 14770.491400; 14770.491400; 0
2016-06-17 11:30:00; 2016-06-17 11:45:00; 7.360000; 7.360000; 14770.514600; 14770.514600; 0
2016-06-17 11:45:00; 2016-06-17 12:00:00; 7.744000; 7.744000; 14770.537600; 14770.537600; 0
2016-06-17 12:00:00; 2016-06-17 12:15:00; 7.744000; 7.744000; 14770.561800; 14770.561800; 0
2016-06-17 12:15:00; 2016-06-17 12:30:00; 7.360000; 7.360000; 14770.586000; 14770.586000; 0
2016-06-17 12:30:00; 2016-06-17 12:45:00; 7.680000; 7.680000; 14770.609000; 14770.609000; 0
2016-06-17 12:45:00; 2016-06-17 13:00:00; 7.872000; 7.872000; 14770.633000; 14770.633000; 0
2016-06-17 13:00:00; 2016-06-17 13:15:00; 6.400000; 6.400000; 14770.657600; 14770.657600; 0
2016-06-17 13:15:00; 2016-06-17 13:30:00; 4.672000; 4.672000; 14770.677600; 14770.677600; 0
2016-06-17 13:30:00; 2016-06-17 13:45:00; 4.864000; 4.864000; 14770.692200; 14770.692200; 0
2016-06-17 13:45:00; 2016-06-17 14:00:00; 4.608000; 4.608000; 14770.707400; 14770.707400; 0
2016-06-17 14:00:00; 2016-06-17 14:15:00; 8.320000; 8.320000; 14770.721800; 14770.721800; 0
2016-06-17 14:15:00; 2016-06-17 14:30:00; 20.736000; 20.736000; 14770.747800; 14770.747800; 0
2016-06-17 14:30:00; 2016-06-17 14:45:00; 14.272000; 14.272000; 14770.812600; 14770.812600; 0
2016-06-17 14:45:00; 2016-06-17 15:00:00; 7.936000; 4.553000; 14770.857200; 14770.857200; 3
2016-06-17 15:00:00; 2016-06-17 15:15:00; 7.040000; 4.553000; 14770.882000; 14770.871428; 3
2016-06-17 15:15:00; 2016-06-17 15:30:00; 7.168000; 4.553000; 14770.904000; 14770.885656; 3
2016-06-17 15:30:00; 2016-06-17 15:45:00; 6.400000; 4.553000; 14770.926400; 14770.899884; 3
2016-06-17 15:45:00; 2016-06-17 16:00:00; 4.032000; 4.553000; 14770.946400; 14770.914112; 3
2016-06-17 16:00:00; 2016-06-17 16:15:00; 4.416000; 4.553000; 14770.959000; 14770.928341; 3
2016-06-17 16:15:00; 2016-06-17 16:30:00; 7.104000; 4.553000; 14770.972800; 14770.942569; 3
2016-06-17 16:30:00; 2016-06-17 16:45:00; 6.720000; 4.553000; 14770.995000; 14770.956797; 3
2016-06-17 16:45:00; 2016-06-17 17:00:00; 6.976000; 4.553000; 14771.016000; 14770.971025; 3
2016-06-17 17:00:00; 2016-06-17 17:15:00; 6.912000; 4.553000; 14771.037800; 14770.985253; 3
2016-06-17 17:15:00; 2016-06-17 17:30:00; 6.912000; 4.553000; 14771.059400; 14770.999481; 3
2016-06-17 17:30:00; 2016-06-17 17:45:00; 6.912000; 4.553000; 14771.081000; 14771.013709; 3
2016-06-17 17:45:00; 2016-06-17 18:00:00; 6.720000; 4.553000; 14771.102600; 14771.027937; 3
2016-06-17 18:00:00; 2016-06-17 18:15:00; 6.592000; 4.553000; 14771.123600; 14771.042166; 3
2016-06-17 18:15:00; 2016-06-17 18:30:00; 6.464000; 4.553000; 14771.144200; 14771.056394; 3
2016-06-17 18:30:00; 2016-06-17 18:45:00; 6.208000; 4.553000; 14771.164400; 14771.070622; 3
2016-06-17 18:45:00; 2016-06-17 19:00:00; 6.656000; 4.553000; 14771.183800; 14771.084850; 3
2016-06-17 19:00:00; 2016-06-17 19:15:00; 4.224000; 4.553000; 14771.204600; 14771.099078; 3
2016-06-17 19:15:00; 2016-06-17 19:30:00; 4.160000; 4.553000; 14771.217800; 14771.113306; 3
2016-06-17 19:30:00; 2016-06-17 19:45:00; 7.680000; 4.553000; 14771.230800; 14771.127534; 3
2016-06-17 19:45:00; 2016-06-17 20:00:00; 6.272000; 4.553000; 14771.254800; 14771.141762; 3
2016-06-17 20:00:00; 2016-06-17 20:15:00; 6.592000; 4.553000; 14771.274400; 14771.155991; 3
2016-06-17 20:15:00; 2016-06-17 20:30:00; 6.400000; 4.553000; 14771.295000; 14771.170219; 3
2016-06-17 20:30:00; 2016-06-17 20:45:00; 6.336000; 4.553000; 14771.315000; 14771.184447; 3
2016-06-17 20:45:00; 2016-06-17 21:00:00; 6.720000; 4.553000; 14771.334800; 14771.198675; 3
2016-06-17 21:00:00; 2016-06-17 21:15:00; 6.272000; 4.553000; 14771.355800; 14771.212903; 3
2016-06-17 21:15:00; 2016-06-17 21:30:00; 6.400000; 4.553000; 14771.375400; 14771.227131; 3
2016-06-17 21:30:00; 2016-06-17 21:45:00; 6.592000; 4.553000; 14771.395400; 14771.241359; 3
2016-06-17 21:45:00; 2016-06-17 22:00:00; 6.656000; 4.553000; 14771.416000; 14771.255587; 3
2016-06-17 22:00:00; 2016-06-17 22:15:00; 6.720000; 4.553000; 14771.436800; 14771.269816; 3
2016-06-17 22:15:00; 2016-06-17 22:30:00; 6.400000; 4.553000; 14771.457800; 14771.284044; 3
2016-06-17 22:30:00; 2016-06-17 22:45:00; 6.720000; 4.553000; 14771.477800; 14771.298272; 3
2016-06-17 22:45:00; 2016-06-17 23:00:00; 6.592000; 4.553000; 14771.498800; 14771.312500; 3
2016-06-17 23:00:00; 2016-06-17 23:15:00; 4.544000; 4.553000; 14771.519400; 14771.326728; 3
2016-06-17 23:15:00; 2016-06-17 23:30:00; 4.288000; 4.553000; 14771.533600; 14771.340956; 3
2016-06-17 23:30:00; 2016-06-17 23:45:00; 7.744000; 4.553000; 14771.547000; 14771.355184; 3
2016-06-17 23:45:00; 2016-06-18 00:00:00; 6.592000; 4.553000; 14771.571200; 14771.369412; 3
2016-06-18 00:00:00; 2016-06-18 00:15:00; 6.848000; 4.553000; 14771.591800; 14771.383641; 3
2016-06-18 00:15:00; 2016-06-18 00:30:00; 6.400000; 4.553000; 14771.613200; 14771.397869; 3
2016-06-18 00:30:00; 2016-06-18 00:45:00; 6.912000; 4.553000; 14771.633200; 14771.412097; 3
2016-06-18 00:45:00; 2016-06-18 01:00:00; 6.592000; 4.553000; 14771.654800; 14771.426325; 3
2016-06-18 01:00:00; 2016-06-18 01:15:00; 6.528000; 4.553000; 14771.675400; 14771.440553; 3
2016-06-18 01:15:00; 2016-06-18 01:30:00; 6.720000; 4.553000; 14771.695800; 14771.454781; 3
2016-06-18 01:30:00; 2016-06-18 01:45:00; 6.912000; 4.553000; 14771.716800; 14771.469009; 3
2016-06-18 01:45:00; 2016-06-18 02:00:00; 6.784000; 4.553000; 14771.738400; 14771.483237; 3
2016-06-18 02:00:00; 2016-06-18 02:15:00; 6.720000; 4.553000; 14771.759600; 14771.497466; 3
2016-06-18 02:15:00; 2016-06-18 02:30:00; 6.720000; 4.553000; 14771.780600; 14771.511694; 3
2016-06-18 02:30:00; 2016-06-18 02:45:00; 6.592000; 4.553000; 14771.801600; 14771.525922; 3
2016-06-18 02:45:00; 2016-06-18 03:00:00; 6.784000; 4.553000; 14771.822200; 14771.540150; 3
2016-06-18 03:00:00; 2016-06-18 03:15:00; 6.528000; 4.553000; 14771.843400; 14771.554378; 3
2016-06-18 03:15:00; 2016-06-18 03:30:00; 6.528000; 4.553000; 14771.863800; 14771.568606; 3
2016-06-18 03:30:00; 2016-06-18 03:45:00; 6.720000; 4.553000; 14771.884200; 14771.582834; 3
2016-06-18 03:45:00; 2016-06-18 04:00:00; 7.040000; 4.553000; 14771.905200; 14771.597062; 3
2016-06-18 04:00:00; 2016-06-18 04:15:00; 6.656000; 4.553000; 14771.927200; 14771.611291; 3
2016-06-18 04:15:00; 2016-06-18 04:30:00; 6.912000; 4.553000; 14771.948000; 14771.625519; 3
2016-06-18 04:30:00; 2016-06-18 04:45:00; 6.848000; 4.553000; 14771.969600; 14771.639747; 3
2016-06-18 04:45:00; 2016-06-18 05:00:00; 6.784000; 4.553000; 14771.991000; 14771.653975; 3
2016-06-18 05:00:00; 2016-06-18 05:15:00; 6.976000; 4.553000; 14772.012200; 14771.668203; 3
2016-06-18 05:15:00; 2016-06-18 05:30:00; 7.040000; 4.553000; 14772.034000; 14771.682431; 3
2016-06-18 05:30:00; 2016-06-18 05:45:00; 7.360000; 4.553000; 14772.056000; 14771.696659; 3
2016-06-18 05:45:00; 2016-06-18 06:00:00; 6.848000; 4.553000; 14772.079000; 14771.710887; 3
2016-06-18 06:00:00; 2016-06-18 06:15:00; 6.912000; 4.553000; 14772.100400; 14771.725116; 3
2016-06-18 06:15:00; 2016-06-18 06:30:00; 6.848000; 4.553000; 14772.122000; 14771.739344; 3
2016-06-18 06:30:00; 2016-06-18 06:45:00; 6.720000; 4.553000; 14772.143400; 14771.753572; 3
2016-06-18 06:45:00; 2016-06-18 07:00:00; 6.400000; 4.553000; 14772.164400; 14771.767800; 3
2016-06-18 07:00:00; 2016-06-18 07:15:00; 6.720000; 4.553000; 14772.184400; 14771.782028; 3
2016-06-18 07:15:00; 2016-06-18 07:30:00; 6.656000; 4.553000; 14772.205400; 14771.796256; 3
2016-06-18 07:30:00; 2016-06-18 07:45:00; 6.272000; 4.553000; 14772.226200; 14771.810484; 3
2016-06-18 07:45:00; 2016-06-18 08:00:00; 6.592000; 4.553000; 14772.245800; 14771.824712; 3
2016-06-18 08:00:00; 2016-06-18 08:15:00; 3.904000; 4.553000; 14772.266400; 14771.838941; 3
2016-06-18 08:15:00; 2016-06-18 08:30:00; 6.144000; 4.553000; 14772.278600; 14771.853169; 3
2016-06-18 08:30:00; 2016-06-18 08:45:00; 6.464000; 4.553000; 14772.297800; 14771.867397; 3
2016-06-18 08:45:00; 2016-06-18 09:00:00; 6.720000; 4.553000; 14772.318000; 14771.881625; 3
2016-06-18 09:00:00; 2016-06-18 09:15:00; 6.592000; 4.553000; 14772.339000; 14771.895853; 3
2016-06-18 09:15:00; 2016-06-18 09:30:00; 6.400000; 4.553000; 14772.359600; 14771.910081; 3
2016-06-18 09:30:00; 2016-06-18 09:45:00; 5.760000; 4.553000; 14772.379600; 14771.924309; 3
2016-06-18 09:45:00; 2016-06-18 10:00:00; 3.968000; 4.553000; 14772.397600; 14771.938537; 3
2016-06-18 10:00:00; 2016-06-18 10:15:00; 4.224000; 4.553000; 14772.410000; 14771.952766; 3
2016-06-18 10:15:00; 2016-06-18 10:30:00; 4.032000; 4.553000; 14772.423200; 14771.966994; 3
2016-06-18 10:30:00; 2016-06-18 10:45:00; 4.288000; 4.553000; 14772.435800; 14771.981222; 3
